"booking_id";"pnr";"passenger_id";"flight_id";"seats";"total_price";"status";"booking_date"
3357;"PNR13357";261;138;3;90000.0;"CONFIRMED";"2026-06-03 17:57:00"
3358;"PNR13358";114;56;3;126000.0;"CANCELLED";"2026-06-03 17:58:00"
3359;"PNR13359";213;155;2;10400.0;"CANCELLED";"2026-06-03 17:59:00"
3360;"PNR13360";462;18;6;31200.0;"PENDING";"2026-06-03 18:00:00"
3361;"PNR13361";208;486;1;6100.0;"CONFIRMED";"2026-06-03 18:01:00"
3362;"PNR13362";464;132;4;18000.0;"PENDING";"2026-06-03 18:02:00"
3363;"PNR13363";107;361;1;4500.0;"CONFIRMED";"2026-06-03 18:03:00"
3364;"PNR13364";96;47;6;75000.0;"CONFIRMED";"2026-06-03 18:04:00"
3365;"PNR13365";166;394;4;50000.0;"CONFIRMED";"2026-06-03 18:05:00"
3366;"PNR13366";430;279;2;60000.0;"CONFIRMED";"2026-06-03 18:06:00"
3367;"PNR13367";270;422;2;25000.0;"CONFIRMED";"2026-06-03 18:07:00"
3368;"PNR13368";273;361;4;36000.0;"CONFIRMED";"2026-06-03 18:08:00"
3369;"PNR13369";76;98;1;24500.0;"CONFIRMED";"2026-06-03 18:09:00"
3370;"PNR13370";350;274;1;56000.0;"CONFIRMED";"2026-06-03 18:10:00"
3371;"PNR13371";286;346;4;18000.0;"PENDING";"2026-06-03 18:11:00"
3372;"PNR13372";294;185;5;122500.0;"CANCELLED";"2026-06-03 18:12:00"
3373;"PNR13373";409;449;6;27000.0;"CONFIRMED";"2026-06-03 18:13:00"
3374;"PNR13374";246;175;5;22500.0;"CANCELLED";"2026-06-03 18:14:00"
3375;"PNR13375";363;417;4;344000.0;"CONFIRMED";"2026-06-03 18:15:00"
3376;"PNR13376";313;4;3;168000.0;"CANCELLED";"2026-06-03 18:16:00"
3377;"PNR13377";21;213;3;168000.0;"CANCELLED";"2026-06-03 18:17:00"
3378;"PNR13378";17;375;4;168000.0;"PENDING";"2026-06-03 18:18:00"
3379;"PNR13379";129;389;4;20800.0;"PENDING";"2026-06-03 18:19:00"
3380;"PNR13380";40;334;3;37500.0;"PENDING";"2026-06-03 18:20:00"
3381;"PNR13381";23;467;5;45000.0;"CONFIRMED";"2026-06-03 18:21:00"
3382;"PNR13382";405;86;5;210000.0;"CONFIRMED";"2026-06-03 18:22:00"
3383;"PNR13383";13;472;2;49000.0;"CONFIRMED";"2026-06-03 18:23:00"
3384;"PNR13384";187;131;2;18000.0;"CONFIRMED";"2026-06-03 18:24:00"
3385;"PNR13385";493;310;3;13500.0;"PENDING";"2026-06-03 18:25:00"
3386;"PNR13386";399;263;6;75000.0;"PENDING";"2026-06-03 18:26:00"
3387;"PNR13387";101;123;4;36000.0;"CONFIRMED";"2026-06-03 18:27:00"
3388;"PNR13388";316;20;6;54000.0;"PENDING";"2026-06-03 18:28:00"
3389;"PNR13389";111;473;6;516000.0;"PENDING";"2026-06-03 18:29:00"
3390;"PNR13390";472;202;2;60000.0;"CONFIRMED";"2026-06-03 18:30:00"
3391;"PNR13391";50;435;6;132000.0;"CONFIRMED";"2026-06-03 18:31:00"
3392;"PNR13392";23;459;5;280000.0;"CONFIRMED";"2026-06-03 18:32:00"
3393;"PNR13393";438;159;2;12200.0;"CONFIRMED";"2026-06-03 18:33:00"
3394;"PNR13394";247;48;4;20800.0;"PENDING";"2026-06-03 18:34:00"
3395;"PNR13395";251;134;5;92500.0;"CANCELLED";"2026-06-03 18:35:00"
3396;"PNR13396";68;65;6;111000.0;"CONFIRMED";"2026-06-03 18:36:00"
3397;"PNR13397";62;169;1;12500.0;"CONFIRMED";"2026-06-03 18:37:00"
3398;"PNR13398";373;83;3;294000.0;"CONFIRMED";"2026-06-03 18:38:00"
3399;"PNR13399";335;116;6;180000.0;"CANCELLED";"2026-06-03 18:39:00"
3400;"PNR13400";35;259;2;25000.0;"PENDING";"2026-06-03 18:40:00"
3401;"PNR13401";206;339;4;18000.0;"CANCELLED";"2026-06-03 18:41:00"
3402;"PNR13402";124;144;1;6100.0;"CONFIRMED";"2026-06-03 18:42:00"
3403;"PNR13403";481;491;1;12500.0;"PENDING";"2026-06-03 18:43:00"
3404;"PNR13404";110;195;3;204000.0;"PENDING";"2026-06-03 18:44:00"
3405;"PNR13405";144;184;4;88000.0;"CONFIRMED";"2026-06-03 18:45:00"
3406;"PNR13406";385;127;3;204000.0;"CONFIRMED";"2026-06-03 18:46:00"
3407;"PNR13407";174;291;2;112000.0;"PENDING";"2026-06-03 18:47:00"
3408;"PNR13408";444;460;4;168000.0;"CONFIRMED";"2026-06-03 18:48:00"
3409;"PNR13409";243;490;4;18000.0;"CONFIRMED";"2026-06-03 18:49:00"
3410;"PNR13410";71;347;5;375000.0;"PENDING";"2026-06-03 18:50:00"
3411;"PNR13411";50;433;6;516000.0;"CONFIRMED";"2026-06-03 18:51:00"
3412;"PNR13412";459;424;2;18000.0;"PENDING";"2026-06-03 18:52:00"
3413;"PNR13413";246;308;4;224000.0;"CONFIRMED";"2026-06-03 18:53:00"
3414;"PNR13414";373;100;1;86000.0;"PENDING";"2026-06-03 18:54:00"
3415;"PNR13415";454;445;4;300000.0;"CANCELLED";"2026-06-03 18:55:00"
3416;"PNR13416";285;404;1;18500.0;"CONFIRMED";"2026-06-03 18:56:00"
3417;"PNR13417";495;75;5;26000.0;"CONFIRMED";"2026-06-03 18:57:00"
3418;"PNR13418";396;151;6;408000.0;"CANCELLED";"2026-06-03 18:58:00"
3419;"PNR13419";63;473;3;258000.0;"CANCELLED";"2026-06-03 18:59:00"
3420;"PNR13420";94;271;5;150000.0;"CONFIRMED";"2026-06-03 19:00:00"
3421;"PNR13421";361;438;3;294000.0;"CONFIRMED";"2026-06-03 19:01:00"
3422;"PNR13422";355;9;6;75000.0;"CANCELLED";"2026-06-03 19:02:00"
3423;"PNR13423";364;233;1;4500.0;"CONFIRMED";"2026-06-03 19:03:00"
3424;"PNR13424";470;191;3;18300.0;"CONFIRMED";"2026-06-03 19:04:00"
3425;"PNR13425";30;429;5;92500.0;"CONFIRMED";"2026-06-03 19:05:00"
3426;"PNR13426";379;160;4;168000.0;"CONFIRMED";"2026-06-03 19:06:00"
3427;"PNR13427";138;143;5;45000.0;"CONFIRMED";"2026-06-03 19:07:00"
3428;"PNR13428";282;181;6;408000.0;"CONFIRMED";"2026-06-03 19:08:00"
3429;"PNR13429";22;75;5;375000.0;"CONFIRMED";"2026-06-03 19:09:00"
3430;"PNR13430";192;183;5;150000.0;"CONFIRMED";"2026-06-03 19:10:00"
3431;"PNR13431";335;226;1;68000.0;"CONFIRMED";"2026-06-03 19:11:00"
3432;"PNR13432";259;252;4;18000.0;"CONFIRMED";"2026-06-03 19:12:00"
3433;"PNR13433";198;353;6;31200.0;"CONFIRMED";"2026-06-03 19:13:00"
3434;"PNR13434";41;473;4;120000.0;"CONFIRMED";"2026-06-03 19:14:00"
3435;"PNR13435";177;486;4;98000.0;"CANCELLED";"2026-06-03 19:15:00"
3436;"PNR13436";43;381;1;12500.0;"CANCELLED";"2026-06-03 19:16:00"
3437;"PNR13437";176;156;6;252000.0;"CONFIRMED";"2026-06-03 19:17:00"
3438;"PNR13438";460;74;1;24500.0;"CONFIRMED";"2026-06-03 19:18:00"
3439;"PNR13439";143;497;3;13500.0;"CONFIRMED";"2026-06-03 19:19:00"
3440;"PNR13440";52;412;5;490000.0;"CONFIRMED";"2026-06-03 19:20:00"
3441;"PNR13441";109;489;2;49000.0;"PENDING";"2026-06-03 19:21:00"
3442;"PNR13442";113;140;6;75000.0;"CONFIRMED";"2026-06-03 19:22:00"
3443;"PNR13443";473;78;3;294000.0;"CONFIRMED";"2026-06-03 19:23:00"
3444;"PNR13444";271;192;1;30000.0;"CONFIRMED";"2026-06-03 19:24:00"
3445;"PNR13445";328;283;1;30000.0;"CANCELLED";"2026-06-03 19:25:00"
3446;"PNR13446";351;91;5;30500.0;"CONFIRMED";"2026-06-03 19:26:00"
3447;"PNR13447";256;129;1;18500.0;"CONFIRMED";"2026-06-03 19:27:00"
3448;"PNR13448";142;500;6;147000.0;"CONFIRMED";"2026-06-03 19:28:00"
3449;"PNR13449";4;326;4;344000.0;"CONFIRMED";"2026-06-03 19:29:00"
3450;"PNR13450";71;38;2;172000.0;"CANCELLED";"2026-06-03 19:30:00"
3451;"PNR13451";65;396;4;272000.0;"PENDING";"2026-06-03 19:31:00"
3452;"PNR13452";179;326;4;344000.0;"CONFIRMED";"2026-06-03 19:32:00"
3453;"PNR13453";293;399;4;272000.0;"CONFIRMED";"2026-06-03 19:33:00"
3454;"PNR13454";170;344;3;15600.0;"CONFIRMED";"2026-06-03 19:34:00"
3455;"PNR13455";445;60;5;375000.0;"PENDING";"2026-06-03 19:35:00"
3456;"PNR13456";53;27;4;120000.0;"CANCELLED";"2026-06-03 19:36:00"
3457;"PNR13457";2;206;1;24500.0;"CONFIRMED";"2026-06-03 19:37:00"
3458;"PNR13458";92;292;3;204000.0;"CONFIRMED";"2026-06-03 19:38:00"
3459;"PNR13459";348;140;2;44000.0;"PENDING";"2026-06-03 19:39:00"
3460;"PNR13460";318;32;4;392000.0;"CONFIRMED";"2026-06-03 19:40:00"
3461;"PNR13461";496;195;5;375000.0;"PENDING";"2026-06-03 19:41:00"
3462;"PNR13462";488;422;3;55500.0;"CONFIRMED";"2026-06-03 19:42:00"
3463;"PNR13463";187;203;5;110000.0;"CANCELLED";"2026-06-03 19:43:00"
3464;"PNR13464";331;301;5;150000.0;"CANCELLED";"2026-06-03 19:44:00"
3465;"PNR13465";244;67;2;112000.0;"CONFIRMED";"2026-06-03 19:45:00"
3466;"PNR13466";321;56;6;588000.0;"CONFIRMED";"2026-06-03 19:46:00"
3467;"PNR13467";268;483;3;73500.0;"CONFIRMED";"2026-06-03 19:47:00"
3468;"PNR13468";49;116;2;136000.0;"CONFIRMED";"2026-06-03 19:48:00"
3469;"PNR13469";30;460;2;18000.0;"CONFIRMED";"2026-06-03 19:49:00"
3470;"PNR13470";220;274;6;54000.0;"CONFIRMED";"2026-06-03 19:50:00"
3471;"PNR13471";456;354;1;22000.0;"CONFIRMED";"2026-06-03 19:51:00"
3472;"PNR13472";418;62;4;392000.0;"CONFIRMED";"2026-06-03 19:52:00"
3473;"PNR13473";337;442;1;4500.0;"CONFIRMED";"2026-06-03 19:53:00"
3474;"PNR13474";252;131;1;12500.0;"CANCELLED";"2026-06-03 19:54:00"
3475;"PNR13475";138;427;5;26000.0;"CONFIRMED";"2026-06-03 19:55:00"
3476;"PNR13476";292;342;1;6100.0;"PENDING";"2026-06-03 19:56:00"
3477;"PNR13477";200;95;5;280000.0;"PENDING";"2026-06-03 19:57:00"
3478;"PNR13478";6;93;1;56000.0;"PENDING";"2026-06-03 19:58:00"
3479;"PNR13479";371;225;5;430000.0;"CONFIRMED";"2026-06-03 19:59:00"
3480;"PNR13480";166;270;1;22000.0;"CONFIRMED";"2026-06-03 20:00:00"
3481;"PNR13481";441;61;4;36000.0;"CONFIRMED";"2026-06-03 20:01:00"
3482;"PNR13482";439;294;3;258000.0;"CONFIRMED";"2026-06-03 20:02:00"
3483;"PNR13483";114;433;6;132000.0;"CONFIRMED";"2026-06-03 20:03:00"
3484;"PNR13484";38;414;2;37000.0;"CONFIRMED";"2026-06-03 20:04:00"
3485;"PNR13485";85;398;1;24500.0;"CONFIRMED";"2026-06-03 20:05:00"
3486;"PNR13486";125;418;2;172000.0;"CONFIRMED";"2026-06-03 20:06:00"
3487;"PNR13487";162;480;6;147000.0;"PENDING";"2026-06-03 20:07:00"
3488;"PNR13488";103;196;3;13500.0;"CANCELLED";"2026-06-03 20:08:00"
3489;"PNR13489";202;382;5;280000.0;"CANCELLED";"2026-06-03 20:09:00"
3490;"PNR13490";349;106;4;300000.0;"CANCELLED";"2026-06-03 20:10:00"
3491;"PNR13491";195;126;5;280000.0;"PENDING";"2026-06-03 20:11:00"
3492;"PNR13492";148;177;4;120000.0;"CONFIRMED";"2026-06-03 20:12:00"
3493;"PNR13493";263;87;2;10400.0;"CONFIRMED";"2026-06-03 20:13:00"
3494;"PNR13494";103;155;4;344000.0;"CANCELLED";"2026-06-03 20:14:00"
3495;"PNR13495";391;274;3;126000.0;"CONFIRMED";"2026-06-03 20:15:00"
3496;"PNR13496";448;27;2;136000.0;"CANCELLED";"2026-06-03 20:16:00"
3497;"PNR13497";225;443;6;516000.0;"CONFIRMED";"2026-06-03 20:17:00"
3498;"PNR13498";461;306;5;210000.0;"CONFIRMED";"2026-06-03 20:18:00"
3499;"PNR13499";487;286;1;56000.0;"CONFIRMED";"2026-06-03 20:19:00"
3500;"PNR13500";179;364;3;168000.0;"CANCELLED";"2026-06-03 20:20:00"
3501;"PNR13501";474;11;4;344000.0;"CONFIRMED";"2026-06-03 20:21:00"
3502;"PNR13502";332;271;1;75000.0;"CONFIRMED";"2026-06-03 20:22:00"
3503;"PNR13503";222;127;2;9000.0;"PENDING";"2026-06-03 20:23:00"
3504;"PNR13504";409;365;1;68000.0;"CONFIRMED";"2026-06-03 20:24:00"
3505;"PNR13505";186;341;6;336000.0;"PENDING";"2026-06-03 20:25:00"
3506;"PNR13506";474;402;5;110000.0;"PENDING";"2026-06-03 20:26:00"
3507;"PNR13507";417;243;6;408000.0;"CONFIRMED";"2026-06-03 20:27:00"
3508;"PNR13508";73;203;4;272000.0;"PENDING";"2026-06-03 20:28:00"
3509;"PNR13509";99;264;4;168000.0;"CONFIRMED";"2026-06-03 20:29:00"
3510;"PNR13510";36;255;3;258000.0;"CONFIRMED";"2026-06-03 20:30:00"
3511;"PNR13511";57;471;2;12200.0;"CANCELLED";"2026-06-03 20:31:00"
3512;"PNR13512";273;154;5;62500.0;"PENDING";"2026-06-03 20:32:00"
3513;"PNR13513";354;314;6;27000.0;"CANCELLED";"2026-06-03 20:33:00"
3514;"PNR13514";434;44;6;516000.0;"CONFIRMED";"2026-06-03 20:34:00"
3515;"PNR13515";9;257;1;24500.0;"CONFIRMED";"2026-06-03 20:35:00"
3516;"PNR13516";200;472;3;258000.0;"CONFIRMED";"2026-06-03 20:36:00"
3517;"PNR13517";93;399;4;36000.0;"PENDING";"2026-06-03 20:37:00"
3518;"PNR13518";454;68;6;408000.0;"CONFIRMED";"2026-06-03 20:38:00"
3519;"PNR13519";405;389;6;147000.0;"PENDING";"2026-06-03 20:39:00"
3520;"PNR13520";235;44;2;84000.0;"PENDING";"2026-06-03 20:40:00"
3521;"PNR13521";280;154;6;147000.0;"CONFIRMED";"2026-06-03 20:41:00"
3522;"PNR13522";341;358;6;516000.0;"CANCELLED";"2026-06-03 20:42:00"
3523;"PNR13523";333;370;1;98000.0;"CONFIRMED";"2026-06-03 20:43:00"
3524;"PNR13524";265;319;3;126000.0;"CANCELLED";"2026-06-03 20:44:00"
3525;"PNR13525";20;271;2;12200.0;"CONFIRMED";"2026-06-03 20:45:00"
3526;"PNR13526";360;240;1;5200.0;"CONFIRMED";"2026-06-03 20:46:00"
3527;"PNR13527";22;329;3;168000.0;"CANCELLED";"2026-06-03 20:47:00"
3528;"PNR13528";466;375;5;30500.0;"CONFIRMED";"2026-06-03 20:48:00"
3529;"PNR13529";147;283;4;120000.0;"CANCELLED";"2026-06-03 20:49:00"
3530;"PNR13530";106;246;3;15600.0;"CONFIRMED";"2026-06-03 20:50:00"
3531;"PNR13531";258;252;4;168000.0;"CONFIRMED";"2026-06-03 20:51:00"
3532;"PNR13532";111;460;6;54000.0;"CANCELLED";"2026-06-03 20:52:00"
3533;"PNR13533";137;56;5;340000.0;"CANCELLED";"2026-06-03 20:53:00"
3534;"PNR13534";442;353;3;225000.0;"CONFIRMED";"2026-06-03 20:54:00"
3535;"PNR13535";216;44;1;24500.0;"PENDING";"2026-06-03 20:55:00"
3536;"PNR13536";166;482;2;136000.0;"CANCELLED";"2026-06-03 20:56:00"
3537;"PNR13537";244;369;1;24500.0;"CONFIRMED";"2026-06-03 20:57:00"
3538;"PNR13538";471;234;5;150000.0;"CONFIRMED";"2026-06-03 20:58:00"
3539;"PNR13539";25;275;6;408000.0;"PENDING";"2026-06-03 20:59:00"
3540;"PNR13540";347;264;1;5200.0;"CONFIRMED";"2026-06-03 21:00:00"
3541;"PNR13541";97;429;2;84000.0;"CONFIRMED";"2026-06-03 21:01:00"
3542;"PNR13542";441;454;2;9000.0;"CONFIRMED";"2026-06-03 21:02:00"
3543;"PNR13543";13;350;5;30500.0;"CONFIRMED";"2026-06-03 21:03:00"
3544;"PNR13544";458;116;5;210000.0;"CANCELLED";"2026-06-03 21:04:00"
3545;"PNR13545";236;389;3;27000.0;"CONFIRMED";"2026-06-03 21:05:00"
3546;"PNR13546";298;223;4;24400.0;"CONFIRMED";"2026-06-03 21:06:00"
3547;"PNR13547";301;99;1;42000.0;"CONFIRMED";"2026-06-03 21:07:00"
3548;"PNR13548";472;240;4;88000.0;"PENDING";"2026-06-03 21:08:00"
3549;"PNR13549";64;279;5;45000.0;"CONFIRMED";"2026-06-03 21:09:00"
3550;"PNR13550";155;184;4;74000.0;"CONFIRMED";"2026-06-03 21:10:00"
3551;"PNR13551";412;420;6;516000.0;"CONFIRMED";"2026-06-03 21:11:00"
3552;"PNR13552";142;79;6;252000.0;"CONFIRMED";"2026-06-03 21:12:00"
3553;"PNR13553";89;492;5;210000.0;"CONFIRMED";"2026-06-03 21:13:00"
3554;"PNR13554";459;250;4;98000.0;"CONFIRMED";"2026-06-03 21:14:00"
3555;"PNR13555";121;78;1;22000.0;"CONFIRMED";"2026-06-03 21:15:00"
3556;"PNR13556";299;76;4;50000.0;"CANCELLED";"2026-06-03 21:16:00"
3557;"PNR13557";272;428;4;168000.0;"CONFIRMED";"2026-06-03 21:17:00"
3558;"PNR13558";352;249;2;49000.0;"CONFIRMED";"2026-06-03 21:18:00"
3559;"PNR13559";15;25;3;225000.0;"CONFIRMED";"2026-06-03 21:19:00"
3560;"PNR13560";483;430;2;84000.0;"CONFIRMED";"2026-06-03 21:20:00"
3561;"PNR13561";412;405;3;258000.0;"CONFIRMED";"2026-06-03 21:21:00"
3562;"PNR13562";79;7;3;18300.0;"CONFIRMED";"2026-06-03 21:22:00"
3563;"PNR13563";252;116;5;30500.0;"CONFIRMED";"2026-06-03 21:23:00"
3564;"PNR13564";449;468;2;18000.0;"CONFIRMED";"2026-06-03 21:24:00"
3565;"PNR13565";199;82;3;225000.0;"CONFIRMED";"2026-06-03 21:25:00"
3566;"PNR13566";401;413;5;45000.0;"PENDING";"2026-06-03 21:26:00"
3567;"PNR13567";202;408;5;92500.0;"CONFIRMED";"2026-06-03 21:27:00"
3568;"PNR13568";5;294;4;120000.0;"PENDING";"2026-06-03 21:28:00"
3569;"PNR13569";265;321;3;225000.0;"CANCELLED";"2026-06-03 21:29:00"
3570;"PNR13570";367;247;5;22500.0;"CANCELLED";"2026-06-03 21:30:00"
3571;"PNR13571";137;497;5;122500.0;"CONFIRMED";"2026-06-03 21:31:00"
3572;"PNR13572";141;205;2;37000.0;"CANCELLED";"2026-06-03 21:32:00"
3573;"PNR13573";413;198;4;36000.0;"CONFIRMED";"2026-06-03 21:33:00"
3574;"PNR13574";287;84;2;196000.0;"CONFIRMED";"2026-06-03 21:34:00"
3575;"PNR13575";187;465;1;42000.0;"PENDING";"2026-06-03 21:35:00"
3576;"PNR13576";261;93;2;44000.0;"CONFIRMED";"2026-06-03 21:36:00"
3577;"PNR13577";473;456;3;168000.0;"CONFIRMED";"2026-06-03 21:37:00"
3578;"PNR13578";384;39;2;136000.0;"CANCELLED";"2026-06-03 21:38:00"
3579;"PNR13579";297;417;5;45000.0;"CONFIRMED";"2026-06-03 21:39:00"
3580;"PNR13580";251;1;1;24500.0;"CANCELLED";"2026-06-03 21:40:00"
3581;"PNR13581";305;418;4;50000.0;"PENDING";"2026-06-03 21:41:00"
3582;"PNR13582";75;374;4;300000.0;"CONFIRMED";"2026-06-03 21:42:00"
3583;"PNR13583";124;352;5;62500.0;"CONFIRMED";"2026-06-03 21:43:00"
3584;"PNR13584";44;411;6;450000.0;"PENDING";"2026-06-03 21:44:00"
3585;"PNR13585";248;431;3;55500.0;"CANCELLED";"2026-06-03 21:45:00"
3586;"PNR13586";70;94;5;340000.0;"CONFIRMED";"2026-06-03 21:46:00"
3587;"PNR13587";316;156;5;30500.0;"CANCELLED";"2026-06-03 21:47:00"
3588;"PNR13588";58;401;1;18500.0;"CONFIRMED";"2026-06-03 21:48:00"
3589;"PNR13589";14;115;1;6100.0;"CONFIRMED";"2026-06-03 21:49:00"
3590;"PNR13590";132;194;1;5200.0;"CONFIRMED";"2026-06-03 21:50:00"
3591;"PNR13591";386;331;6;36600.0;"CONFIRMED";"2026-06-03 21:51:00"
3592;"PNR13592";384;497;5;45000.0;"CANCELLED";"2026-06-03 21:52:00"
3593;"PNR13593";6;411;6;252000.0;"CONFIRMED";"2026-06-03 21:53:00"
3594;"PNR13594";62;280;4;168000.0;"CANCELLED";"2026-06-03 21:54:00"
3595;"PNR13595";498;5;5;122500.0;"CANCELLED";"2026-06-03 21:55:00"
3596;"PNR13596";450;169;5;340000.0;"CONFIRMED";"2026-06-03 21:56:00"
3597;"PNR13597";292;31;3;15600.0;"PENDING";"2026-06-03 21:57:00"
3598;"PNR13598";144;53;5;26000.0;"CONFIRMED";"2026-06-03 21:58:00"
3599;"PNR13599";258;379;2;112000.0;"CANCELLED";"2026-06-03 21:59:00"
3600;"PNR13600";101;70;2;136000.0;"CONFIRMED";"2026-06-03 22:00:00"
3601;"PNR13601";267;200;6;36600.0;"CONFIRMED";"2026-06-03 22:01:00"
3602;"PNR13602";212;219;1;56000.0;"PENDING";"2026-06-03 22:02:00"
3603;"PNR13603";341;231;6;252000.0;"CANCELLED";"2026-06-03 22:03:00"
3604;"PNR13604";412;69;2;196000.0;"CONFIRMED";"2026-06-03 22:04:00"
3605;"PNR13605";473;327;4;392000.0;"CONFIRMED";"2026-06-03 22:05:00"
3606;"PNR13606";3;234;3;15600.0;"CONFIRMED";"2026-06-03 22:06:00"
3607;"PNR13607";220;213;1;75000.0;"CONFIRMED";"2026-06-03 22:07:00"
3608;"PNR13608";20;90;3;13500.0;"CONFIRMED";"2026-06-03 22:08:00"
3609;"PNR13609";369;203;5;122500.0;"CONFIRMED";"2026-06-03 22:09:00"
3610;"PNR13610";178;224;6;252000.0;"CONFIRMED";"2026-06-03 22:10:00"
3611;"PNR13611";80;445;6;31200.0;"CONFIRMED";"2026-06-03 22:11:00"
3612;"PNR13612";224;36;2;18000.0;"CONFIRMED";"2026-06-03 22:12:00"
3613;"PNR13613";250;458;2;25000.0;"CONFIRMED";"2026-06-03 22:13:00"
3614;"PNR13614";340;29;3;13500.0;"CONFIRMED";"2026-06-03 22:14:00"
3615;"PNR13615";288;269;4;344000.0;"CONFIRMED";"2026-06-03 22:15:00"
3616;"PNR13616";64;105;4;24400.0;"CANCELLED";"2026-06-03 22:16:00"
3617;"PNR13617";327;36;4;24400.0;"CANCELLED";"2026-06-03 22:17:00"
3618;"PNR13618";187;288;5;375000.0;"CONFIRMED";"2026-06-03 22:18:00"
3619;"PNR13619";315;190;2;60000.0;"CONFIRMED";"2026-06-03 22:19:00"
3620;"PNR13620";382;57;4;224000.0;"CONFIRMED";"2026-06-03 22:20:00"
3621;"PNR13621";128;32;3;294000.0;"CONFIRMED";"2026-06-03 22:21:00"
3622;"PNR13622";161;140;3;15600.0;"CONFIRMED";"2026-06-03 22:22:00"
3623;"PNR13623";500;97;3;258000.0;"PENDING";"2026-06-03 22:23:00"
3624;"PNR13624";53;433;6;450000.0;"CANCELLED";"2026-06-03 22:24:00"
3625;"PNR13625";35;40;6;75000.0;"CONFIRMED";"2026-06-03 22:25:00"
3626;"PNR13626";430;297;6;408000.0;"CONFIRMED";"2026-06-03 22:26:00"
3627;"PNR13627";476;15;6;408000.0;"CONFIRMED";"2026-06-03 22:27:00"
3628;"PNR13628";372;291;3;225000.0;"CANCELLED";"2026-06-03 22:28:00"
3629;"PNR13629";125;146;6;180000.0;"CANCELLED";"2026-06-03 22:29:00"
3630;"PNR13630";106;55;5;375000.0;"CONFIRMED";"2026-06-03 22:30:00"
3631;"PNR13631";129;274;1;18500.0;"CONFIRMED";"2026-06-03 22:31:00"
3632;"PNR13632";48;15;1;42000.0;"CONFIRMED";"2026-06-03 22:32:00"
3633;"PNR13633";409;48;4;392000.0;"CANCELLED";"2026-06-03 22:33:00"
3634;"PNR13634";164;411;4;50000.0;"CONFIRMED";"2026-06-03 22:34:00"
3635;"PNR13635";475;337;3;168000.0;"CONFIRMED";"2026-06-03 22:35:00"
3636;"PNR13636";413;224;3;294000.0;"CANCELLED";"2026-06-03 22:36:00"
3637;"PNR13637";321;66;5;210000.0;"CONFIRMED";"2026-06-03 22:37:00"
3638;"PNR13638";260;110;1;6100.0;"PENDING";"2026-06-03 22:38:00"
3639;"PNR13639";319;291;4;20800.0;"CANCELLED";"2026-06-03 22:39:00"
3640;"PNR13640";472;367;3;27000.0;"CONFIRMED";"2026-06-03 22:40:00"
3641;"PNR13641";483;125;6;516000.0;"CANCELLED";"2026-06-03 22:41:00"
3642;"PNR13642";89;142;6;27000.0;"CONFIRMED";"2026-06-03 22:42:00"
3643;"PNR13643";115;184;2;9000.0;"CONFIRMED";"2026-06-03 22:43:00"
3644;"PNR13644";246;294;3;15600.0;"PENDING";"2026-06-03 22:44:00"
3645;"PNR13645";432;158;2;44000.0;"CONFIRMED";"2026-06-03 22:45:00"
3646;"PNR13646";135;378;3;13500.0;"CONFIRMED";"2026-06-03 22:46:00"
3647;"PNR13647";172;307;1;56000.0;"CONFIRMED";"2026-06-03 22:47:00"
3648;"PNR13648";21;186;3;225000.0;"PENDING";"2026-06-03 22:48:00"
3649;"PNR13649";223;340;3;294000.0;"CONFIRMED";"2026-06-03 22:49:00"
3650;"PNR13650";401;134;4;272000.0;"CONFIRMED";"2026-06-03 22:50:00"
3651;"PNR13651";71;35;3;225000.0;"CONFIRMED";"2026-06-03 22:51:00"
3652;"PNR13652";295;277;2;12200.0;"CANCELLED";"2026-06-03 22:52:00"
3653;"PNR13653";90;255;6;516000.0;"CONFIRMED";"2026-06-03 22:53:00"
3654;"PNR13654";122;129;6;408000.0;"CONFIRMED";"2026-06-03 22:54:00"
3655;"PNR13655";429;349;4;50000.0;"PENDING";"2026-06-03 22:55:00"
3656;"PNR13656";4;407;4;272000.0;"CONFIRMED";"2026-06-03 22:56:00"
3657;"PNR13657";277;330;2;196000.0;"CONFIRMED";"2026-06-03 22:57:00"
3658;"PNR13658";313;437;1;5200.0;"CONFIRMED";"2026-06-03 22:58:00"
3659;"PNR13659";439;158;3;126000.0;"CONFIRMED";"2026-06-03 22:59:00"
3660;"PNR13660";201;151;6;588000.0;"CONFIRMED";"2026-06-03 23:00:00"
3661;"PNR13661";261;231;2;49000.0;"CANCELLED";"2026-06-03 23:01:00"
3662;"PNR13662";415;438;5;490000.0;"CONFIRMED";"2026-06-03 23:02:00"
3663;"PNR13663";214;445;3;294000.0;"CONFIRMED";"2026-06-03 23:03:00"
3664;"PNR13664";431;467;3;55500.0;"CANCELLED";"2026-06-03 23:04:00"
3665;"PNR13665";282;52;5;375000.0;"CANCELLED";"2026-06-03 23:05:00"
3666;"PNR13666";435;448;1;24500.0;"CONFIRMED";"2026-06-03 23:06:00"
3667;"PNR13667";280;381;2;84000.0;"CONFIRMED";"2026-06-03 23:07:00"
3668;"PNR13668";360;295;1;56000.0;"CANCELLED";"2026-06-03 23:08:00"
3669;"PNR13669";385;307;6;408000.0;"CONFIRMED";"2026-06-03 23:09:00"
3670;"PNR13670";445;93;5;122500.0;"CONFIRMED";"2026-06-03 23:10:00"
3671;"PNR13671";342;29;2;112000.0;"PENDING";"2026-06-03 23:11:00"
